variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


0.0	0			2.83328e-05	-1.23494e-06	2.83589e-05	-2.49	-4.84849e-06	-7.46924e-07	4.90437e-06	-171.246	2.91766e-05	-3.87432e-07	2.91766e-05	-0.744	-1.869629e-11
0.0025	1			2.75524e-05	-1.32435e-06	2.7584e-05	-2.748	-1.80985e-05	-4.93603e-08	1.80976e-05	-179.844	2.74257e-05	9.01524e-07	2.74406e-05	1.89	-1.383798e-11
0.005	2			2.63994e-05	-1.60002e-06	2.64478e-05	-3.462	-3.25555e-05	6.79869e-07	3.25611e-05	178.8	2.70755e-05	9.16425e-07	2.70904e-05	1.944	-2.003652e-11
0.0075	3			2.60064e-05	-1.69688e-06	2.60622e-05	-3.732	-4.70283e-05	1.36346e-06	4.70469e-05	178.338	2.52874e-05	1.1325e-06	2.53172e-05	2.568	-1.748172e-11
0.01	4			2.45442e-05	-1.52179e-06	2.45908e-05	-3.54	-6.00407e-05	1.94834e-06	6.00668e-05	178.14	2.48851e-05	1.91481e-06	2.49521e-05	4.41	-2.229814e-11
0.0125	5			2.49596e-05	-1.60002e-06	2.50117e-05	-3.666	-7.22301e-05	2.56674e-06	7.22711e-05	177.96	2.52129e-05	1.09524e-06	2.52427e-05	2.496	-2.288451e-11
0.015	6			2.36855e-05	-1.41189e-06	2.37265e-05	-3.414	-8.57566e-05	3.7104e-06	8.58349e-05	177.522	2.39984e-05	1.71364e-06	2.4058e-05	4.098	-1.98271e-11
0.0175	7			2.36743e-05	-1.37091e-06	2.37153e-05	-3.312	-9.76627e-05	3.82963e-06	9.77223e-05	177.756	2.41027e-05	1.55718e-06	2.41549e-05	3.702	-1.80681e-11
0.02	8			2.48273e-05	-1.65776e-06	2.48813e-05	-3.816	-0.000110098	4.36607e-06	0.00011018	177.732	2.43114e-05	1.70619e-06	2.4371e-05	4.014	-1.526194e-11
0.0225	9			2.37414e-05	-1.88128e-06	2.38159e-05	-4.524	-0.000122451	5.4464e-06	0.000122563	177.456	2.40059e-05	2.42145e-06	2.41251e-05	5.772	-2.120923e-11
0.025	10			2.4805e-05	-1.93158e-06	2.48795e-05	-4.446	-0.000135073	5.4464e-06	0.000135169	177.69	2.37079e-05	1.66149e-06	2.37675e-05	4.02	-2.355463e-11
0.0275	11			2.44622e-05	-2.18862e-06	2.45591e-05	-5.112	-0.000148603	6.45223e-06	0.000148737	177.516	2.38643e-05	2.39165e-06	2.39835e-05	5.724	-1.714667e-11
0.03	12			2.43747e-05	-1.91668e-06	2.44492e-05	-4.494	-0.000162818	6.76516e-06	0.000162953	177.618	2.45647e-05	1.43797e-06	2.46019e-05	3.354	-1.685349e-11
0.0325	13			2.37861e-05	-1.89804e-06	2.38606e-05	-4.56	-0.000172981	7.72631e-06	0.000173152	177.438	2.37749e-05	1.31131e-06	2.38122e-05	3.162	-2.091602e-11
0.035	14			2.29572e-05	-2.54998e-06	2.30988e-05	-6.336	-0.000188024	9.03016e-06	0.000188203	177.246	2.43188e-05	2.59282e-06	2.44529e-05	6.084	-1.706293e-11
0.0375	15			2.29554e-05	-2.54253e-06	2.30951e-05	-6.318	-0.000198842	9.4772e-06	0.000199051	177.27	2.55929e-05	2.67477e-06	2.57344e-05	5.976	-1.676972e-11
